Timestep ;Biomass (MW);Energy storage (MW);Fossil Brown coal/Lignite (MW);Fossil Coal-derived gas (MW);Fossil Gas (MW);Fossil Hard coal (MW);Fossil Oil (MW);Fossil Oil shale (MW);Fossil Peat (MW);Geothermal (MW);Hydro Pumped Storage (MW);Hydro Run-of-river and pondage (MW);Hydro Water Reservoir (MW);Marine (MW);Nuclear (MW);Other (MW);Other renewable (MW);Solar (MW);Waste (MW);Wind Offshore (MW);Wind Onshore (MW)
05/01/2024 22:00:00 - 05/01/2024 23:00:00;338.00;n/e;n/e;n/e;5016.00;15.00;187.00;n/e;n/e;n/e;678.00;6496.00;3015.00;n/e;47505.00;n/e;n/e;0.00;93.00;361.00;4830.00
05/01/2024 23:00:00 - 06/01/2024 00:00:00;344.00;n/e;n/e;n/e;5475.00;15.00;187.00;n/e;n/e;n/e;830.00;6350.00;2413.00;n/e;47425.00;n/e;n/e;0.00;93.00;342.00;4966.00
06/01/2024 00:00:00 - 06/01/2024 01:00:00;344.00;n/e;n/e;n/e;5221.00;14.00;187.00;n/e;n/e;n/e;528.00;6266.00;2637.00;n/e;47435.00;n/e;n/e;0.00;91.00;298.00;5059.00
06/01/2024 01:00:00 - 06/01/2024 02:00:00;343.00;n/e;n/e;n/e;3606.00;12.00;187.00;n/e;n/e;n/e;176.00;5975.00;2596.00;n/e;47440.00;n/e;n/e;0.00;91.00;315.00;4718.00
06/01/2024 02:00:00 - 06/01/2024 03:00:00;343.00;n/e;n/e;n/e;2514.00;12.00;187.00;n/e;n/e;n/e;176.00;5859.00;2378.00;n/e;47054.00;n/e;n/e;0.00;92.00;364.00;4466.00
06/01/2024 03:00:00 - 06/01/2024 04:00:00;343.00;n/e;n/e;n/e;2527.00;12.00;187.00;n/e;n/e;n/e;;5825.00;1950.00;n/e;46537.00;n/e;n/e;0.00;92.00;360.00;4511.00
06/01/2024 04:00:00 - 06/01/2024 05:00:00;343.00;n/e;n/e;n/e;2562.00;12.00;187.00;n/e;n/e;n/e;;5808.00;2064.00;n/e;45770.00;n/e;n/e;0.00;93.00;423.00;4545.00
06/01/2024 05:00:00 - 06/01/2024 06:00:00;343.00;n/e;n/e;n/e;2560.00;12.00;187.00;n/e;n/e;n/e;;5811.00;2009.00;n/e;45936.00;n/e;n/e;0.00;93.00;409.00;4594.00
06/01/2024 06:00:00 - 06/01/2024 07:00:00;343.00;n/e;n/e;n/e;2476.00;12.00;187.00;n/e;n/e;n/e;;5816.00;1816.00;n/e;46400.00;n/e;n/e;0.00;91.00;372.00;4645.00
06/01/2024 07:00:00 - 06/01/2024 08:00:00;343.00;n/e;n/e;n/e;2443.00;12.00;187.00;n/e;n/e;n/e;;5913.00;1889.00;n/e;47186.00;n/e;n/e;0.00;87.00;335.00;4912.00
06/01/2024 08:00:00 - 06/01/2024 09:00:00;343.00;n/e;n/e;n/e;2651.00;12.00;187.00;n/e;n/e;n/e;;5915.00;1938.00;n/e;47264.00;n/e;n/e;236.00;88.00;386.00;5055.00
06/01/2024 09:00:00 - 06/01/2024 10:00:00;344.00;n/e;n/e;n/e;3390.00;12.00;187.00;n/e;n/e;n/e;;6076.00;2444.00;n/e;47294.00;n/e;n/e;332.00;91.00;397.00;5012.00
06/01/2024 10:00:00 - 06/01/2024 11:00:00;343.00;n/e;n/e;n/e;4448.00;12.00;187.00;n/e;n/e;n/e;349.00;6228.00;2731.00;n/e;47363.00;n/e;n/e;1119.00;90.00;423.00;4934.00
06/01/2024 11:00:00 - 06/01/2024 12:00:00;342.00;n/e;n/e;n/e;4289.00;12.00;187.00;n/e;n/e;n/e;1034.00;6319.00;3305.00;n/e;47436.00;n/e;n/e;2777.00;91.00;441.00;4881.00
06/01/2024 12:00:00 - 06/01/2024 13:00:00;342.00;n/e;n/e;n/e;4134.00;12.00;187.00;n/e;n/e;n/e;897.00;6342.00;3027.00;n/e;47473.00;n/e;n/e;4122.00;90.00;475.00;4798.00
06/01/2024 13:00:00 - 06/01/2024 14:00:00;343.00;n/e;n/e;n/e;4093.00;12.00;187.00;n/e;n/e;n/e;977.00;6406.00;3210.00;n/e;47640.00;n/e;n/e;4567.00;90.00;384.00;5190.00
06/01/2024 14:00:00 - 06/01/2024 15:00:00;341.00;n/e;n/e;n/e;3809.00;12.00;188.00;n/e;n/e;n/e;289.00;6142.00;2683.00;n/e;47970.00;n/e;n/e;4344.00;89.00;350.00;5755.00
06/01/2024 15:00:00 - 06/01/2024 16:00:00;340.00;n/e;n/e;n/e;4359.00;12.00;188.00;n/e;n/e;n/e;;5998.00;2720.00;n/e;47941.00;n/e;n/e;3756.00;87.00;306.00;6316.00
06/01/2024 16:00:00 - 06/01/2024 17:00:00;340.00;n/e;n/e;n/e;4342.00;12.00;189.00;n/e;n/e;n/e;;5975.00;2475.00;n/e;47808.00;n/e;n/e;2383.00;87.00;363.00;6484.00
06/01/2024 17:00:00 - 06/01/2024 18:00:00;337.00;n/e;n/e;n/e;4295.00;12.00;189.00;n/e;n/e;n/e;148.00;5998.00;2529.00;n/e;47580.00;n/e;n/e;904.00;88.00;409.00;6396.00
06/01/2024 18:00:00 - 06/01/2024 19:00:00;339.00;n/e;n/e;n/e;4403.00;11.00;188.00;n/e;n/e;n/e;1421.00;6371.00;2974.00;n/e;47621.00;n/e;n/e;259.00;90.00;438.00;6552.00
06/01/2024 19:00:00 - 06/01/2024 20:00:00;341.00;n/e;n/e;n/e;4411.00;11.00;187.00;n/e;n/e;n/e;2386.00;6624.00;3671.00;n/e;47632.00;n/e;n/e;0.00;89.00;428.00;7014.00
06/01/2024 20:00:00 - 06/01/2024 21:00:00;339.00;n/e;n/e;n/e;4434.00;11.00;187.00;n/e;n/e;n/e;2376.00;6685.00;3516.00;n/e;47661.00;n/e;n/e;0.00;88.00;398.00;7342.00
06/01/2024 21:00:00 - 06/01/2024 22:00:00;341.00;n/e;n/e;n/e;4102.00;11.00;187.00;n/e;n/e;n/e;1843.00;6518.00;3238.00;n/e;47700.00;n/e;n/e;0.00;86.00;419.00;7226.00
06/01/2024 22:00:00 - 06/01/2024 23:00:00;340.00;n/e;n/e;n/e;3272.00;11.00;187.00;n/e;n/e;n/e;836.00;6307.00;2724.00;n/e;48037.00;n/e;n/e;0.00;84.00;359.00;7043.00
06/01/2024 23:00:00 - 07/01/2024 00:00:00;341.00;n/e;n/e;n/e;3030.00;11.00;187.00;n/e;n/e;n/e;692.00;6103.00;2829.00;n/e;48090.00;n/e;n/e;0.00;88.00;336.00;6765.00
07/01/2024 00:00:00 - 07/01/2024 01:00:00;339.00;n/e;n/e;n/e;3174.00;12.00;187.00;n/e;n/e;n/e;544.00;6008.00;2731.00;n/e;48021.00;n/e;n/e;0.00;92.00;307.00;6554.00
07/01/2024 01:00:00 - 07/01/2024 02:00:00;340.00;n/e;n/e;n/e;2715.00;14.00;187.00;n/e;n/e;n/e;58.00;5913.00;2486.00;n/e;47736.00;n/e;n/e;0.00;89.00;334.00;6369.00
07/01/2024 02:00:00 - 07/01/2024 03:00:00;341.00;n/e;n/e;n/e;2444.00;15.00;187.00;n/e;n/e;n/e;;5665.00;2059.00;n/e;47564.00;n/e;n/e;0.00;89.00;299.00;6393.00
07/01/2024 03:00:00 - 07/01/2024 04:00:00;341.00;n/e;n/e;n/e;2467.00;15.00;187.00;n/e;n/e;n/e;;5658.00;1890.00;n/e;47619.00;n/e;n/e;0.00;90.00;359.00;6481.00
07/01/2024 04:00:00 - 07/01/2024 05:00:00;341.00;n/e;n/e;n/e;2412.00;15.00;187.00;n/e;n/e;n/e;;5536.00;1730.00;n/e;47726.00;n/e;n/e;0.00;93.00;368.00;6509.00
07/01/2024 05:00:00 - 07/01/2024 06:00:00;341.00;n/e;n/e;n/e;2566.00;15.00;187.00;n/e;n/e;n/e;;5518.00;1508.00;n/e;47457.00;n/e;n/e;0.00;94.00;339.00;6477.00
07/01/2024 06:00:00 - 07/01/2024 07:00:00;341.00;n/e;n/e;n/e;2593.00;15.00;187.00;n/e;n/e;n/e;;5527.00;1722.00;n/e;47470.00;n/e;n/e;0.00;92.00;336.00;6533.00
07/01/2024 07:00:00 - 07/01/2024 08:00:00;341.00;n/e;n/e;n/e;2582.00;15.00;187.00;n/e;n/e;n/e;;5634.00;1844.00;n/e;47437.00;n/e;n/e;0.00;92.00;363.00;6381.00
07/01/2024 08:00:00 - 07/01/2024 09:00:00;341.00;n/e;n/e;n/e;2637.00;14.00;187.00;n/e;n/e;n/e;;5703.00;1966.00;n/e;47560.00;n/e;n/e;246.00;91.00;431.00;6480.00
07/01/2024 09:00:00 - 07/01/2024 10:00:00;341.00;n/e;n/e;n/e;2704.00;15.00;187.00;n/e;n/e;n/e;;5923.00;2309.00;n/e;48019.00;n/e;n/e;344.00;92.00;433.00;6349.00
07/01/2024 10:00:00 - 07/01/2024 11:00:00;341.00;n/e;n/e;n/e;2970.00;15.00;187.00;n/e;n/e;n/e;;6090.00;2574.00;n/e;48142.00;n/e;n/e;1135.00;92.00;375.00;6386.00
07/01/2024 11:00:00 - 07/01/2024 12:00:00;339.00;n/e;n/e;n/e;3039.00;15.00;187.00;n/e;n/e;n/e;255.00;6046.00;2596.00;n/e;48386.00;n/e;n/e;2675.00;94.00;385.00;6318.00
07/01/2024 12:00:00 - 07/01/2024 13:00:00;331.00;n/e;n/e;n/e;2984.00;14.00;187.00;n/e;n/e;n/e;511.00;5865.00;2252.00;n/e;49048.00;n/e;n/e;3699.00;94.00;377.00;6458.00
07/01/2024 13:00:00 - 07/01/2024 14:00:00;331.00;n/e;n/e;n/e;2872.00;15.00;188.00;n/e;n/e;n/e;1205.00;5744.00;2465.00;n/e;49105.00;n/e;n/e;4083.00;93.00;400.00;7001.00
07/01/2024 14:00:00 - 07/01/2024 15:00:00;330.00;n/e;n/e;n/e;2794.00;15.00;190.00;n/e;n/e;n/e;226.00;5646.00;2024.00;n/e;49049.00;n/e;n/e;3789.00;93.00;384.00;7459.00
07/01/2024 15:00:00 - 07/01/2024 16:00:00;330.00;n/e;n/e;n/e;2729.00;15.00;189.00;n/e;n/e;n/e;;5643.00;1610.00;n/e;48854.00;n/e;n/e;3010.00;93.00;336.00;7691.00
07/01/2024 16:00:00 - 07/01/2024 17:00:00;332.00;n/e;n/e;n/e;3391.00;14.00;191.00;n/e;n/e;n/e;459.00;5703.00;2390.00;n/e;48322.00;n/e;n/e;1872.00;90.00;403.00;7771.00
07/01/2024 17:00:00 - 07/01/2024 18:00:00;339.00;n/e;n/e;n/e;3858.00;14.00;191.00;n/e;n/e;n/e;661.00;5908.00;2375.00;n/e;48335.00;n/e;n/e;722.00;90.00;494.00;8069.00
07/01/2024 18:00:00 - 07/01/2024 19:00:00;341.00;n/e;n/e;n/e;4388.00;15.00;191.00;n/e;n/e;n/e;1006.00;6253.00;2814.00;n/e;48578.00;n/e;n/e;265.00;91.00;498.00;8505.00
07/01/2024 19:00:00 - 07/01/2024 20:00:00;343.00;n/e;n/e;n/e;4419.00;15.00;190.00;n/e;n/e;n/e;1774.00;6389.00;3271.00;n/e;49074.00;n/e;n/e;0.00;87.00;509.00;9278.00
07/01/2024 20:00:00 - 07/01/2024 21:00:00;343.00;n/e;n/e;n/e;4776.00;15.00;190.00;n/e;n/e;n/e;2254.00;6360.00;3317.00;n/e;49155.00;n/e;n/e;0.00;75.00;508.00;9968.00
07/01/2024 21:00:00 - 07/01/2024 22:00:00;343.00;n/e;n/e;n/e;4861.00;15.00;190.00;n/e;n/e;n/e;1480.00;6381.00;2994.00;n/e;49207.00;n/e;n/e;0.00;73.00;519.00;10349.00
07/01/2024 22:00:00 - 07/01/2024 23:00:00;343.00;n/e;n/e;n/e;4623.00;15.00;190.00;n/e;n/e;n/e;196.00;6213.00;2477.00;n/e;49177.00;n/e;n/e;0.00;74.00;536.00;10766.00
07/01/2024 23:00:00 - 08/01/2024 00:00:00;343.00;n/e;n/e;n/e;4677.00;15.00;190.00;n/e;n/e;n/e;;5958.00;2202.00;n/e;48880.00;n/e;n/e;0.00;74.00;527.00;10562.00
08/01/2024 00:00:00 - 08/01/2024 01:00:00;343.00;n/e;n/e;n/e;4711.00;15.00;190.00;n/e;n/e;n/e;;5838.00;1853.00;n/e;48702.00;n/e;n/e;0.00;78.00;532.00;10629.00
08/01/2024 01:00:00 - 08/01/2024 02:00:00;342.00;n/e;n/e;n/e;4139.00;15.00;190.00;n/e;n/e;n/e;;5708.00;1941.00;n/e;48930.00;n/e;n/e;0.00;85.00;549.00;10274.00
08/01/2024 02:00:00 - 08/01/2024 03:00:00;338.00;n/e;n/e;n/e;3428.00;15.00;190.00;n/e;n/e;n/e;;5440.00;1788.00;n/e;48942.00;n/e;n/e;0.00;86.00;554.00;10158.00
08/01/2024 03:00:00 - 08/01/2024 04:00:00;338.00;n/e;n/e;n/e;3521.00;15.00;190.00;n/e;n/e;n/e;;5366.00;1560.00;n/e;48931.00;n/e;n/e;0.00;87.00;566.00;10171.00
08/01/2024 04:00:00 - 08/01/2024 05:00:00;336.00;n/e;n/e;n/e;3661.00;15.00;190.00;n/e;n/e;n/e;;5306.00;1380.00;n/e;48173.00;n/e;n/e;0.00;88.00;562.00;10127.00
08/01/2024 05:00:00 - 08/01/2024 06:00:00;337.00;n/e;n/e;n/e;3736.00;15.00;190.00;n/e;n/e;n/e;;5403.00;1358.00;n/e;48219.00;n/e;n/e;0.00;90.00;561.00;10164.00
08/01/2024 06:00:00 - 08/01/2024 07:00:00;341.00;n/e;n/e;n/e;3885.00;15.00;190.00;n/e;n/e;n/e;;5574.00;1468.00;n/e;48825.00;n/e;n/e;0.00;91.00;557.00;10542.00
08/01/2024 07:00:00 - 08/01/2024 08:00:00;341.00;n/e;n/e;n/e;5604.00;15.00;190.00;n/e;n/e;n/e;;5771.00;1865.00;n/e;49245.00;n/e;n/e;0.00;89.00;552.00;10712.00
08/01/2024 08:00:00 - 08/01/2024 09:00:00;343.00;n/e;n/e;n/e;6989.00;15.00;190.00;n/e;n/e;n/e;454.00;6105.00;2860.00;n/e;49300.00;n/e;n/e;248.00;91.00;522.00;10799.00
08/01/2024 09:00:00 - 08/01/2024 10:00:00;343.00;n/e;n/e;n/e;7405.00;15.00;189.00;n/e;n/e;n/e;2110.00;6671.00;3850.00;n/e;49368.00;n/e;n/e;368.00;88.00;519.00;10267.00
08/01/2024 10:00:00 - 08/01/2024 11:00:00;343.00;n/e;n/e;n/e;7506.00;15.00;190.00;n/e;n/e;n/e;3474.00;6901.00;4654.00;n/e;49256.00;n/e;n/e;1072.00;90.00;495.00;9625.00
08/01/2024 11:00:00 - 08/01/2024 12:00:00;342.00;n/e;n/e;n/e;7302.00;14.00;189.00;n/e;n/e;n/e;3451.00;6872.00;4548.00;n/e;49183.00;n/e;n/e;2263.00;83.00;495.00;9017.00
08/01/2024 12:00:00 - 08/01/2024 13:00:00;342.00;n/e;n/e;n/e;6949.00;14.00;191.00;n/e;n/e;n/e;2423.00;6422.00;3234.00;n/e;49173.00;n/e;n/e;3294.00;76.00;488.00;8856.00
08/01/2024 13:00:00 - 08/01/2024 14:00:00;343.00;n/e;n/e;n/e;7022.00;14.00;190.00;n/e;n/e;n/e;755.00;6102.00;3331.00;n/e;49175.00;n/e;n/e;3919.00;76.00;459.00;8937.00
08/01/2024 14:00:00 - 08/01/2024 15:00:00;343.00;n/e;n/e;n/e;6873.00;14.00;190.00;n/e;n/e;n/e;646.00;6047.00;3588.00;n/e;49180.00;n/e;n/e;3857.00;68.00;404.00;8779.00
08/01/2024 15:00:00 - 08/01/2024 16:00:00;343.00;n/e;n/e;n/e;7378.00;15.00;190.00;n/e;n/e;n/e;1206.00;6278.00;3654.00;n/e;49177.00;n/e;n/e;3268.00;71.00;385.00;8071.00
08/01/2024 16:00:00 - 08/01/2024 17:00:00;344.00;n/e;n/e;n/e;7424.00;15.00;191.00;n/e;n/e;n/e;2876.00;6545.00;4254.00;n/e;49181.00;n/e;n/e;2089.00;74.00;432.00;7403.00
08/01/2024 17:00:00 - 08/01/2024 18:00:00;344.00;n/e;n/e;n/e;7540.00;11.00;190.00;n/e;n/e;n/e;3127.00;6683.00;4392.00;n/e;49185.00;n/e;n/e;820.00;75.00;490.00;6631.00
08/01/2024 18:00:00 - 08/01/2024 19:00:00;340.00;n/e;n/e;n/e;7556.00;11.00;190.00;n/e;n/e;n/e;3154.00;6942.00;4416.00;n/e;49188.00;n/e;n/e;272.00;74.00;520.00;6352.00
08/01/2024 19:00:00 - 08/01/2024 20:00:00;337.00;n/e;n/e;n/e;7993.00;11.00;190.00;n/e;n/e;n/e;3689.00;7162.00;4611.00;n/e;49193.00;n/e;n/e;0.00;73.00;472.00;6402.00
08/01/2024 20:00:00 - 08/01/2024 21:00:00;339.00;n/e;n/e;n/e;7967.00;14.00;190.00;n/e;n/e;n/e;3902.00;7179.00;4791.00;n/e;49213.00;n/e;n/e;0.00;72.00;369.00;6291.00
08/01/2024 21:00:00 - 08/01/2024 22:00:00;343.00;n/e;n/e;n/e;7882.00;14.00;190.00;n/e;n/e;n/e;2321.00;6958.00;4701.00;n/e;49227.00;n/e;n/e;0.00;68.00;353.00;6104.00
08/01/2024 22:00:00 - 08/01/2024 23:00:00;343.00;n/e;n/e;n/e;7226.00;14.00;190.00;n/e;n/e;n/e;806.00;6685.00;3767.00;n/e;49234.00;n/e;n/e;0.00;70.00;297.00;6083.00
08/01/2024 23:00:00 - 09/01/2024 00:00:00;343.00;n/e;n/e;n/e;7444.00;14.00;190.00;n/e;n/e;n/e;1363.00;6578.00;3736.00;n/e;49263.00;n/e;n/e;0.00;71.00;246.00;5559.00
09/01/2024 00:00:00 - 09/01/2024 01:00:00;342.00;n/e;n/e;n/e;7567.00;14.00;190.00;n/e;n/e;n/e;722.00;6279.00;3293.00;n/e;49279.00;n/e;n/e;0.00;69.00;244.00;4842.00
09/01/2024 01:00:00 - 09/01/2024 02:00:00;342.00;n/e;n/e;n/e;7484.00;14.00;190.00;n/e;n/e;n/e;227.00;6024.00;3178.00;n/e;49334.00;n/e;n/e;0.00;73.00;233.00;4284.00
09/01/2024 02:00:00 - 09/01/2024 03:00:00;344.00;n/e;n/e;n/e;7522.00;14.00;190.00;n/e;n/e;n/e;;5788.00;3047.00;n/e;49326.00;n/e;n/e;0.00;61.00;234.00;4091.00
09/01/2024 03:00:00 - 09/01/2024 04:00:00;344.00;n/e;n/e;n/e;7598.00;14.00;190.00;n/e;n/e;n/e;;5862.00;2841.00;n/e;49329.00;n/e;n/e;0.00;65.00;302.00;4201.00
09/01/2024 04:00:00 - 09/01/2024 05:00:00;344.00;n/e;n/e;n/e;7427.00;14.00;190.00;n/e;n/e;n/e;;5831.00;2495.00;n/e;49507.00;n/e;n/e;0.00;74.00;269.00;4408.00
09/01/2024 05:00:00 - 09/01/2024 06:00:00;342.00;n/e;n/e;n/e;7288.00;127.00;190.00;n/e;n/e;n/e;;5774.00;2493.00;n/e;49603.00;n/e;n/e;0.00;76.00;232.00;4554.00
09/01/2024 06:00:00 - 09/01/2024 07:00:00;341.00;n/e;n/e;n/e;7194.00;197.00;191.00;n/e;n/e;n/e;;5943.00;3132.00;n/e;49767.00;n/e;n/e;0.00;76.00;227.00;4439.00
09/01/2024 07:00:00 - 09/01/2024 08:00:00;341.00;n/e;n/e;n/e;7630.00;262.00;190.00;n/e;n/e;n/e;364.00;6350.00;3959.00;n/e;49858.00;n/e;n/e;0.00;75.00;210.00;4148.00
09/01/2024 08:00:00 - 09/01/2024 09:00:00;340.00;n/e;n/e;n/e;7575.00;345.00;190.00;n/e;n/e;n/e;2417.00;6889.00;4769.00;n/e;49904.00;n/e;n/e;250.00;75.00;202.00;4169.00
09/01/2024 09:00:00 - 09/01/2024 10:00:00;340.00;n/e;n/e;n/e;7833.00;348.00;189.00;n/e;n/e;n/e;3966.00;6966.00;4916.00;n/e;49941.00;n/e;n/e;381.00;73.00;174.00;4182.00
09/01/2024 10:00:00 - 09/01/2024 11:00:00;343.00;n/e;n/e;n/e;7850.00;349.00;189.00;n/e;n/e;n/e;3494.00;6991.00;4722.00;n/e;49921.00;n/e;n/e;1323.00;73.00;165.00;4065.00
09/01/2024 11:00:00 - 09/01/2024 12:00:00;341.00;n/e;n/e;n/e;7800.00;349.00;190.00;n/e;n/e;n/e;1857.00;6725.00;4382.00;n/e;49926.00;n/e;n/e;3243.00;76.00;175.00;3894.00
09/01/2024 12:00:00 - 09/01/2024 13:00:00;341.00;n/e;n/e;n/e;7689.00;349.00;190.00;n/e;n/e;n/e;1571.00;6413.00;3424.00;n/e;49917.00;n/e;n/e;4768.00;76.00;167.00;4079.00
09/01/2024 13:00:00 - 09/01/2024 14:00:00;343.00;n/e;n/e;n/e;7675.00;465.00;190.00;n/e;n/e;n/e;1406.00;6172.00;3345.00;n/e;49839.00;n/e;n/e;5404.00;76.00;175.00;4026.00
09/01/2024 14:00:00 - 09/01/2024 15:00:00;342.00;n/e;n/e;n/e;7712.00;563.00;190.00;n/e;n/e;n/e;547.00;6032.00;3604.00;n/e;49395.00;n/e;n/e;5297.00;77.00;201.00;3925.00
09/01/2024 15:00:00 - 09/01/2024 16:00:00;343.00;n/e;n/e;n/e;7736.00;563.00;190.00;n/e;n/e;n/e;516.00;6191.00;3656.00;n/e;49676.00;n/e;n/e;4556.00;79.00;225.00;3857.00
09/01/2024 16:00:00 - 09/01/2024 17:00:00;343.00;n/e;n/e;n/e;7580.00;367.00;189.00;n/e;n/e;n/e;874.00;6359.00;4280.00;n/e;49892.00;n/e;n/e;3012.00;76.00;237.00;3864.00
09/01/2024 17:00:00 - 09/01/2024 18:00:00;341.00;n/e;n/e;n/e;7703.00;14.00;190.00;n/e;n/e;n/e;2333.00;6660.00;4853.00;n/e;49903.00;n/e;n/e;1211.00;76.00;250.00;3370.00
09/01/2024 18:00:00 - 09/01/2024 19:00:00;343.00;n/e;n/e;n/e;7764.00;14.00;190.00;n/e;n/e;n/e;3477.00;6880.00;4959.00;n/e;49904.00;n/e;n/e;333.00;76.00;268.00;3062.00
09/01/2024 19:00:00 - 09/01/2024 20:00:00;342.00;n/e;n/e;n/e;8029.00;14.00;472.00;n/e;n/e;n/e;4451.00;7058.00;4904.00;n/e;49917.00;n/e;n/e;0.00;76.00;297.00;3107.00
09/01/2024 20:00:00 - 09/01/2024 21:00:00;339.00;n/e;n/e;n/e;8160.00;14.00;1052.00;n/e;n/e;n/e;3629.00;7136.00;4510.00;n/e;50083.00;n/e;n/e;0.00;76.00;318.00;3121.00
09/01/2024 21:00:00 - 09/01/2024 22:00:00;339.00;n/e;n/e;n/e;8002.00;14.00;1057.00;n/e;n/e;n/e;2738.00;6852.00;4147.00;n/e;50430.00;n/e;n/e;0.00;76.00;323.00;3044.00
09/01/2024 22:00:00 - 09/01/2024 23:00:00;343.00;n/e;n/e;n/e;7996.00;14.00;1056.00;n/e;n/e;n/e;1056.00;6583.00;3446.00;n/e;50575.00;n/e;n/e;0.00;76.00;331.00;2672.00
09/01/2024 23:00:00 - 10/01/2024 00:00:00;341.00;n/e;n/e;n/e;8074.00;14.00;959.00;n/e;n/e;n/e;635.00;6431.00;3582.00;n/e;50717.00;n/e;n/e;0.00;78.00;312.00;2339.00
10/01/2024 00:00:00 - 10/01/2024 01:00:00;343.00;n/e;n/e;n/e;8077.00;14.00;734.00;n/e;n/e;n/e;434.00;6174.00;3237.00;n/e;50725.00;n/e;n/e;0.00;78.00;283.00;2192.00
10/01/2024 01:00:00 - 10/01/2024 02:00:00;343.00;n/e;n/e;n/e;8045.00;14.00;349.00;n/e;n/e;n/e;230.00;5919.00;3137.00;n/e;50785.00;n/e;n/e;0.00;77.00;271.00;2102.00
10/01/2024 02:00:00 - 10/01/2024 03:00:00;341.00;n/e;n/e;n/e;7917.00;14.00;189.00;n/e;n/e;n/e;;5761.00;2913.00;n/e;50755.00;n/e;n/e;0.00;77.00;289.00;2170.00
10/01/2024 03:00:00 - 10/01/2024 04:00:00;342.00;n/e;n/e;n/e;7937.00;14.00;189.00;n/e;n/e;n/e;;5653.00;2637.00;n/e;50673.00;n/e;n/e;0.00;77.00;258.00;2174.00
10/01/2024 04:00:00 - 10/01/2024 05:00:00;342.00;n/e;n/e;n/e;7698.00;14.00;189.00;n/e;n/e;n/e;;5611.00;2292.00;n/e;50776.00;n/e;n/e;0.00;78.00;266.00;2186.00
10/01/2024 05:00:00 - 10/01/2024 06:00:00;337.00;n/e;n/e;n/e;7850.00;14.00;190.00;n/e;n/e;n/e;;5611.00;2316.00;n/e;50756.00;n/e;n/e;0.00;64.00;250.00;2261.00
10/01/2024 06:00:00 - 10/01/2024 07:00:00;342.00;n/e;n/e;n/e;8045.00;14.00;190.00;n/e;n/e;n/e;;5748.00;2796.00;n/e;50650.00;n/e;n/e;0.00;60.00;244.00;2390.00
10/01/2024 07:00:00 - 10/01/2024 08:00:00;343.00;n/e;n/e;n/e;8233.00;14.00;190.00;n/e;n/e;n/e;527.00;6102.00;3884.00;n/e;50679.00;n/e;n/e;0.00;59.00;227.00;2492.00
10/01/2024 08:00:00 - 10/01/2024 09:00:00;343.00;n/e;n/e;n/e;8348.00;13.00;190.00;n/e;n/e;n/e;2605.00;6650.00;4913.00;n/e;50790.00;n/e;n/e;300.00;60.00;227.00;2366.00
10/01/2024 09:00:00 - 10/01/2024 10:00:00;343.00;n/e;n/e;n/e;8352.00;12.00;189.00;n/e;n/e;n/e;4671.00;6861.00;5212.00;n/e;50784.00;n/e;n/e;389.00;58.00;241.00;2303.00
10/01/2024 10:00:00 - 10/01/2024 11:00:00;336.00;n/e;n/e;n/e;8301.00;11.00;190.00;n/e;n/e;n/e;4459.00;6838.00;5107.00;n/e;50769.00;n/e;n/e;844.00;60.00;231.00;2196.00
10/01/2024 11:00:00 - 10/01/2024 12:00:00;342.00;n/e;n/e;n/e;7952.00;250.00;190.00;n/e;n/e;n/e;2764.00;6581.00;4565.00;n/e;50776.00;n/e;n/e;1039.00;70.00;195.00;2185.00
10/01/2024 12:00:00 - 10/01/2024 13:00:00;343.00;n/e;n/e;n/e;7769.00;384.00;190.00;n/e;n/e;n/e;2299.00;6358.00;4095.00;n/e;50792.00;n/e;n/e;1039.00;76.00;175.00;2204.00
10/01/2024 13:00:00 - 10/01/2024 14:00:00;342.00;n/e;n/e;n/e;8205.00;8.00;190.00;n/e;n/e;n/e;2184.00;6237.00;4222.00;n/e;50740.00;n/e;n/e;2836.00;61.00;244.00;1679.00
10/01/2024 14:00:00 - 10/01/2024 15:00:00;342.00;n/e;n/e;n/e;8196.00;8.00;190.00;n/e;n/e;n/e;1532.00;6146.00;4005.00;n/e;50740.00;n/e;n/e;2784.00;60.00;269.00;1659.00
10/01/2024 15:00:00 - 10/01/2024 16:00:00;342.00;n/e;n/e;n/e;8226.00;7.00;189.00;n/e;n/e;n/e;1615.00;6158.00;4227.00;n/e;50742.00;n/e;n/e;2205.00;61.00;325.00;1686.00
10/01/2024 16:00:00 - 10/01/2024 17:00:00;342.00;n/e;n/e;n/e;8224.00;7.00;190.00;n/e;n/e;n/e;3032.00;6473.00;4611.00;n/e;50727.00;n/e;n/e;1327.00;60.00;337.00;1783.00
10/01/2024 17:00:00 - 10/01/2024 18:00:00;343.00;n/e;n/e;n/e;8236.00;7.00;190.00;n/e;n/e;n/e;3361.00;6668.00;4861.00;n/e;50721.00;n/e;n/e;578.00;59.00;290.00;2038.00
10/01/2024 18:00:00 - 10/01/2024 19:00:00;341.00;n/e;n/e;n/e;8415.00;6.00;309.00;n/e;n/e;n/e;3922.00;6815.00;4757.00;n/e;50711.00;n/e;n/e;291.00;58.00;292.00;2416.00
